"dev_os","OS Version","temp","title","timestamp","comp_bar","Roll","pos_tech","pos_acc","Make and Model","press","Pitch","editor","Azimuth","cam_vert","cam_hoz","pos_sat","id","Name","What is your name?","Have you seen a butterfly?","If you can, take a photo of the butterfly you have seen.","How many of this butterfly did you see?","Can you see any of these plants within 5 metres (a large room) around you? Tick all that you see.","What did the grasses look like?","Would you like to record more information that would be useful for scientists?","Any other comments?","What was the main colour of the butterfly?","Was it one of these?","What was the butterfly doing?","How would you describe the habitat/area around the butterfly/you? (football pitch area around you)","What kind of urban?","Are you next to a hedgerow?","What type of woodland?","What type of grassland?","What type of farmland?","Was it this butterfly?","geom"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-20T15:05:34.869Z","","3.837262174302517","","-1","MOTOROLA XT1068","","-6.36435233937131","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-168.22967661605676","","","","_u28to4p47","Penparcau Survey 2016 - V1-3-20-07-2016 16h05m27s","CG","No","<i>blank</i>","","Bird's foot trefoil,Thistle,Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.071712575388623,52.405428269093825"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-22T13:00:05.746Z","","12.929938273390475","","-1","MOTOROLA XT1068","","-20.090526745445192","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-17.967551979696196","","","","_vn94h4w4x","Penparcau Survey 2016 - V1-3-22-07-2016 13h59m55s","CG","No","<i>blank</i>","","Ivy,Grasses",,"Yes","",,,,"Urban","Built-up areas with green spaces","Yes",,,,,"-4.075610976265751,52.40354506907985"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-15T11:59:16.886Z","","15.10957543472025","","342.44500732421875","MOTOROLA XT1068","","-27.643085259814953","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-123.40634162179464","","","","_73i88z1vb","Penparcau Survey 2016 - V1-3-15-06-2016 12h59m10s","A chamb","No","<i>blank</i>","","Nettle,Grasses",,"No","",,,,,,,,,,,"-4.080963499999956,52.40800930000024"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-21T14:33:49.941Z","","8.182523083219317","","-1","MOTOROLA XT1068","","-20.783691908458522","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-111.78956271162613","","","","_m4ptcf0w8","Penparcau Survey 2016 - V1-3-21-06-2016 15h33m43s","Chloe new path","No","<i>blank</i>","","Thistle,Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.081131263992374,52.402917980533616"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-30T15:11:42.964Z","","4.184915814848404","","-1","MOTOROLA XT1068","","-22.790331477169275","a0ea0520-3574-4371-b9a3-6af8c208632a.json","124.9176712398217","","","","_zwic7x49n","Penparcau Survey 2016 - V1-3-30-06-2016 16h11m28s","CG test","No","<i>blank</i>","","Nettle,Bird's foot trefoil,Thistle,Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.05933913874968,52.402990242687764"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-09T12:26:49.595Z","","7.63588169960204","","-1","MOTOROLA XT1068","","-19.769538590305856","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-164.7853078402677","","","","_c600gvl2i","Penparcau Survey 2016 - V1-3-09-06-2016 13h26m34s","Chloe","No","<i>blank</i>","","Nettle,Grasses",,"Yes","",,,,"Urban","Built-up areas with little to no green spaces","No",,,,,"-4.083958159864854,52.40891078902083"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-28T09:15:57.760Z","","-9.714298872526811","","-1","MOTOROLA XT1068","","-16.613709448456703","a0ea0520-3574-4371-b9a3-6af8c208632a.json","39.58432376876846","","","","_7ec5h8iwn","Penparcau Survey 2016 - V1-3-28-06-2016 10h15m25s","Lesley","No","<i>blank</i>","","Nettle,Dock or sorrel,Grasses",,"Yes","Part managed like a hay meadow",,,,"Urban","Parks, playgrounds, allotments or community grasslands","Yes",,,,,"-4.070563627297695,52.40083940128458"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-21T14:46:36.726Z","","5.6721737118062245","","10","MOTOROLA XT1068","","-21.124576404650103","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-68.5348353017708","","","","_8o538e417","Penparcau Survey 2016 - V1-3-21-06-2016 15h46m29s","Chloe new path","No","<i>blank</i>","","Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.0830113,52.40275529999998"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-20T15:21:37.983Z","","11.661148672790565","","-1","MOTOROLA XT1068","","-10.275316950573318","a0ea0520-3574-4371-b9a3-6af8c208632a.json","16.837249587160173","","","","_z38rl0j9n","Penparcau Survey 2016 - V1-3-20-07-2016 16h21m29s","CG","No","<i>blank</i>","","Nettle,Dock or sorrel,Grasses",,"Yes","",,,,"Urban","Built-up areas with green spaces","Yes",,,,,"-4.068244396690097,52.403458427127816"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-09T12:32:34.564Z","","9.523038207840822","","-1","MOTOROLA XT1068","","-20.82214587348569","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-142.52219695758444","","","","_7khg3qsz8","Penparcau Survey 2016 - V1-3-09-06-2016 13h32m24s","Chloe","No","<i>blank</i>","","Nettle,Ivy,Grasses",,"Yes","",,,,"Urban","Built-up areas with green spaces","Yes",,,,,"-4.0825315913320805,52.40835976286366"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-21T14:57:20.901Z","","8.513291215476464","","5","MOTOROLA XT1068","","-12.632075431233512","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-112.50285302702889","","","","_tn9kgrxez","Penparcau Survey 2016 - V1-3-21-06-2016 15h57m14s","Chloe new path","Yes","<i>blank</i>","1","Bird's foot trefoil,Grasses",,"No","","Orange","Small Tortoiseshell","Flying",,,,,,,,"-4.082706200000009,52.401581100000094"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-07T14:30:54.887Z","","4.903075201355748","","8","MOTOROLA XT1068","","-33.39858685260851","a0ea0520-3574-4371-b9a3-6af8c208632a.json","128.47521625015787","","","","_72qqjx3yx","Penparcau Survey 2016 - V1-3-07-06-2016 15h30m47s","Chloe","Yes","<i>blank</i>","2","Thistle,Grasses",,"Yes","Fighting with each other","Brown","Speckled Wood","Flying,Other","Gorse",,"Yes",,,,,"-4.0836342000000085,52.401180199999736"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-20T15:01:51.175Z","","1.8075508669056948","","-1","MOTOROLA XT1068","","-5.293685609139138","a0ea0520-3574-4371-b9a3-6af8c208632a.json","108.35903872928469","","","","_2fnz33z8z","Penparcau Survey 2016 - V1-3-20-07-2016 16h01m44s","CG","Yes","<i>blank</i>","1","Nettle,Dock or sorrel,Grasses",,"No","","Orange","Gatekeeper","Resting,Flying",,,,,,,,"-4.071376984568149,52.40530181884944"
"","5.1.1","","Penparcau Survey 2016 - V1-3","2016-07-08T13:40:13.501Z","","1.5675038685255966","","12","SAMSUNG SM-G800F","","-38.45257508367569","a0ea0520-3574-4371-b9a3-6af8c208632a.json","147.6078738513059","","","","_vwll4h191","Penparcau Survey 2016 - V1-3-08-07-2016 14h39m55s","Snoopy","Yes","<i>blank</i>","1","Nettle,Ivy,Dock or sorrel,Grasses",,"Yes","","Brown","Speckled Wood","Flying","Woodland",,"No","Lots of wild flowers, shrubs and plants",,,,"-4.075109899999979,52.40729190000018"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-09T12:41:25.784Z","","10.755552673758793","","-1","MOTOROLA XT1068","","-18.391062981824714","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-109.99949990376001","","","","_gnlsg9mh4","Penparcau Survey 2016 - V1-3-09-06-2016 13h41m09s","Chloe","Yes","<i>blank</i>","2","Ivy,Thistle,Grasses",,"Yes","","Brown","Speckled Wood","Resting,Flying","Urban","Built-up areas with green spaces","Yes",,,,,"-4.07819064304444,52.40507169496592"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-20T15:28:02.521Z","","9.166171922765058","","-1","MOTOROLA XT1068","","-12.640854785637917","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-90.4965777477056","","","","_1nfq0qpmy","Penparcau Survey 2016 - V1-3-20-07-2016 16h27m52s","CG","No","<i>blank</i>","","Nettle,Ivy,Bird's foot trefoil,Thistle,Dock or sorrel,Grasses",,"Yes","Wildlife trust managed roadside verge, a diverse meadow managed with a late summer hay cut.",,,,"Grassland",,"No",,"Overgrown, lots of wild flowers, meadow",,,"-4.067148116990375,52.403561841955735"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-27T14:08:47.401Z","","2.198152736952622","","-1","MOTOROLA XT1068","","-16.102176090946937","a0ea0520-3574-4371-b9a3-6af8c208632a.json","107.0843478452419","","","","_oyczlc4ho","Penparcau Survey 2016 - V1-3-27-06-2016 15h08m21s","Megd","Yes","<i>blank</i>","1","Dock or sorrel,Grasses",,"Yes","","Brown","Meadow Brown","Resting","Grassland",,"Yes",,"Overgrown, lots of wild flowers, meadow",,,"-4.072885712859873,52.40638143646934"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-13T15:13:30.040Z","","7.064736585450519","","-1","MOTOROLA XT1068","","-17.53439675045962","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-128.7337525706212","","","","_hpx27ggjm","Penparcau Survey 2016 - V1-3-13-06-2016 16h12m41s","Eva","No","<i>blank</i>","","Nettle,Ivy,Dock or sorrel,Grasses",,"Yes","",,,,"Woodland",,"No",,,,,"-4.069787778508461,52.402878977877876"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-20T13:55:25.762Z","","-1.7714698590065734","","-1","MOTOROLA XT1068","","-14.002011595704847","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-98.22008052907515","","","","_2pyzbfu4h","Penparcau Survey 2016 - V1-3-20-07-2016 14h55m17s","CG","No","<i>blank</i>","","Nettle,Grasses",,"No","",,,,,,,,,,,"-4.072018369462306,52.405032317718195"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-30T14:01:02.104Z","","4.3582280230560695","","-1","MOTOROLA XT1068","","-28.420294193017998","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-55.58484444675081","","","","_1kprswzv9","Penparcau Survey 2016 - V1-3-30-06-2016 15h00m51s","CG test","No","<i>blank</i>","","Nettle,Grasses",,"Yes","Some parts amenity grazed, some treated as hay meadow with an annual cut",,,,"Grassland",,"No",,"Long grass, maybe grazed, some flowers",,,"-4.068277311563888,52.402429249235915"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-21T15:08:13.905Z","","12.20758088186451","","-1","MOTOROLA XT1068","","-28.697675005401386","a0ea0520-3574-4371-b9a3-6af8c208632a.json","147.38404855220458","","","","_s19yyn2w3","Penparcau Survey 2016 - V1-3-21-06-2016 16h08m04s","Chloe new path","Yes","<i>blank</i>","1","Grasses","Overgrown, lots of wild flowers, meadow",,"Suspect fourth sighting of same individual","Orange","Small Tortoiseshell","Flying",,,,,,,,"-4.081095086445286,52.40059375947107"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-13T14:51:06.934Z","","-0.8389996269117389","","-1","MOTOROLA XT1068","","-11.929695489256188","a0ea0520-3574-4371-b9a3-6af8c208632a.json","136.30582322790238","","","","_cgeonh65e","Penparcau Survey 2016 - V1-3-13-06-2016 15h50m47s","Eva","No","<i>blank</i>","","Nettle,Ivy,Thistle,Dock or sorrel,Grasses",,"Yes","",,,,"Urban","Built-up areas with green spaces","No",,,,,"-4.070898586164415,52.40086230083578"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-30T14:01:42.640Z","","6.810756428050419","","-1","MOTOROLA XT1068","","-14.859402680895608","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-36.59922715805482","","","","_io7dgrhtg","Penparcau Survey 2016 - V1-3-30-06-2016 15h01m33s","CG test","No","<i>blank</i>","","Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.0681102811318635,52.40251058407987"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-13T12:00:09.949Z","","10.795454638890007","","7","MOTOROLA XT1068","","-20.953408448954995","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-48.635543607802205","","","","_72heoka6v","Penparcau Survey 2016 - V1-3-13-06-2016 13h00m02s","Chloe","Yes","<i>blank</i>","1","Nettle,Ivy,Thistle,Burdock,Dock or sorrel,Grasses",,"Yes","","Brown","Speckled Wood","Flying","Urban","Parks, playgrounds, allotments or community grasslands","Yes",,,,,"-4.057955499999957,52.40366729999986"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-09T12:45:35.604Z","","6.632514957696119","","-1","MOTOROLA XT1068","","-18.030193352121675","a0ea0520-3574-4371-b9a3-6af8c208632a.json","90.3798703053576","","","","_u2h3bd8b3","Penparcau Survey 2016 - V1-3-09-06-2016 13h45m22s","Chloe","No","<i>blank</i>","","Ivy,Holly,Dock or sorrel,Grasses",,"Yes","",,,,"Urban","Built-up areas with little to no green spaces","No",,,,,"-4.074870404454988,52.401968741064024"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-20T14:32:32.390Z","","-3.988271680435975","","-1","MOTOROLA XT1068","","-3.071237675865369","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-7.094640434297305","","","","_ss0lhkmei","Penparcau Survey 2016 - V1-3-20-07-2016 15h32m26s","CG","No","<i>blank</i>","","Ivy,Grasses",,"No","",,,,,,,,,,,"-4.074915001450039,52.406945619388814"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-07T15:56:10.000Z","","13.619771157862484","","9","MOTOROLA XT1068","","-13.598599278982737","a0ea0520-3574-4371-b9a3-6af8c208632a.json","76.88436590170703","","","","_kaqr5fwyd","Penparcau Survey 2016 - V1-3-07-06-2016 16h56m04s","Chloe","Yes","<br/><a href="https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Penparcau Survey 2016 - V1-3-07-06-2016 16h56m04s/1465314922532.jpg"><img src="https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Penparcau Survey 2016 - V1-3-07-06-2016 16h56m04s/1465314922532_thumb.jpg" style="width:100px;border:0;"></a>","1","Nettle,Grasses",,"Yes","","Orange","Large Skipper","Resting,Flying","Farmland",,"Yes",,,"Grazed field (sheep/cattle/horses etc.)",,"-4.084257200000018,52.40017099999971"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-15T11:16:29.270Z","","7.954886538561132","","385.8420104980469","MOTOROLA XT1068","","-22.01683475178013","a0ea0520-3574-4371-b9a3-6af8c208632a.json","57.64599746277473","","","","_ylu8343sy","Penparcau Survey 2016 - V1-3-15-06-2016 12h16m23s","A chamb","No","<i>blank</i>","","Nettle,Thistle,Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.0782313000000165,52.40231449999996"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-30T15:39:11.049Z","","4.959524153524965","","-1","MOTOROLA XT1068","","-20.53721770206944","a0ea0520-3574-4371-b9a3-6af8c208632a.json","175.59081737138962","","","","_fmr4f0r0q","Penparcau Survey 2016 - V1-3-30-06-2016 16h38m58s","CG test","No","<i>blank</i>","","Nettle,Thistle,Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.063677093761859,52.40433235408901"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-21T14:17:13.504Z","","7.805381381592369","","820.447021484375","MOTOROLA XT1068","","-20.283182476269157","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-9.658466344930188","","","","_c7c1zqciz","Penparcau Survey 2016 - V1-3-21-06-2016 15h17m09s","Chloe new path","No","<i>blank</i>","","Nettle,Bird's foot trefoil,Thistle,Grasses",,"No","",,,,,,,,,,,"-4.078542,52.40255910000001"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-30T15:24:18.234Z","","2.161079537354851","","-1","MOTOROLA XT1068","","-17.006879042744732","a0ea0520-3574-4371-b9a3-6af8c208632a.json","118.88854031604639","","","","_iwemkk8gx","Penparcau Survey 2016 - V1-3-30-06-2016 16h24m11s","CG test","No","<i>blank</i>","","Ivy,Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.058951736620882,52.40379233007353"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-19T12:19:53.144Z","","0","","96","MOTOROLA XT1068","","-0.792578886547982","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-62.78867228511994","","","","_ojcmxqok4","Penparcau Survey 2016 - V1-3-19-07-2016 13h19m47s","CG","No","<i>blank</i>","","Nettle,Grasses",,"No","",,,,,,,,,,,"-4.083143699999959,52.399642399999905"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-30T15:37:14.623Z","","-1.112399612947773","","-1","MOTOROLA XT1068","","-33.52433405032303","a0ea0520-3574-4371-b9a3-6af8c208632a.json","165.52085091198637","","","","_o1kqx6qvz","Penparcau Survey 2016 - V1-3-30-06-2016 16h37m07s","CG test","No","<i>blank</i>","","Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.062520303607841,52.40458983568743"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-13T15:20:17.539Z","","9.880670327877274","","-1","MOTOROLA XT1068","","-12.9604649501122","a0ea0520-3574-4371-b9a3-6af8c208632a.json","59.57851069597062","","","","_is9lw812g","Penparcau Survey 2016 - V1-3-13-06-2016 16h19m53s","Eva","No","<i>blank</i>","","Nettle,Grasses",,"Yes","",,,,"Woodland",,"No","Lots of wild flowers, shrubs and plants",,,,"-4.068332064526435,52.40085936121706"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-14T11:29:56.152Z","","15.88013859386087","","8","MOTOROLA XT1068","","-16.292697387655274","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-48.05896977392099","","","","_pivtic8i3","Penparcau Survey 2016 - V1-3-14-07-2016 12h29m50s","Chloe test","No","<i>blank</i>","","Nettle,Ivy,Grasses",,"No","",,,,,,,,,,,"-4.085265100000003,52.402967600000196"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-07T14:07:59.581Z","","14.193995406669211","","2299.9990234375","MOTOROLA XT1068","","-27.675569639507533","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-25.93794902408878","","","","_towriireb","Penparcau Survey 2016 - V1-3-07-06-2016 15h07m36s","Chloe","Yes","<br/><a href="https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Penparcau Survey 2016 - V1-3-07-06-2016 15h07m36s/modified_1465308384868.jpg"><img src="https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Penparcau Survey 2016 - V1-3-07-06-2016 15h07m36s/modified_1465308384868_thumb.jpg" style="width:100px;border:0;"></a>","1","Ivy,Thistle,Grasses",,"Yes","First sighting of the year for penparcau","Brown","Meadow Brown","Resting,Flying","Urban","Built-up areas with green spaces","Yes",,,,,"-4.05862249999996,52.40617359999987"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-09T10:21:16.419Z","","3.8379912969964156","","-1","MOTOROLA XT1068","","-16.54280354713551","a0ea0520-3574-4371-b9a3-6af8c208632a.json","96.08889075330192","","","","_2gaoumsxp","Penparcau Survey 2016 - V1-3-09-06-2016 11h21m07s","Chloe","No","<i>blank</i>","","Nettle,Ivy,Burdock,Dock or sorrel,Grasses",,"Yes","",,,,"Grassland",,"Yes",,"Overgrown, lots of wild flowers, meadow",,,"-4.079845079991264,52.40662131584063"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-30T14:06:44.619Z","","7.93172280576468","","-1","MOTOROLA XT1068","","-22.922606628183033","a0ea0520-3574-4371-b9a3-6af8c208632a.json","54.34985745235329","","","","_by6jko37k","Penparcau Survey 2016 - V1-3-30-06-2016 15h06m30s","CG test","No","<i>blank</i>","","Holly,Lady's smock",,"No","",,,,,,,,,,,"-4.067873123733713,52.40312435657593"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-06T14:20:41.410Z","","2.2860427574187","","8","MOTOROLA XT1068","","-13.134768816409988","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-39.77960912242288","","","","_jw8jhjjtc","Penparcau Survey 2016 - V1-3-06-06-2016 15h20m35s","Chloe","No","<i>blank</i>","","Grasses","Long grass, maybe grazed, some flowers","Yes",,,,,"Urban","Parks, playgrounds, allotments or community grasslands","Yes",,,,,"-4.06793739999996,52.40251380000001"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-14T11:52:29.587Z","","-1.3522244167364341","","9","MOTOROLA XT1068","","-20.68539524101828","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-17.552377223449678","","","","_cv86p5ce6","Penparcau Survey 2016 - V1-3-14-07-2016 12h52m23s","Chloe test","No","<i>blank</i>","","Bird's foot trefoil,Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.087140900000041,52.403643500000136"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-14T09:52:03.336Z","","7.972069586965591","","12","MOTOROLA XT1068","","-21.416782142627003","a0ea0520-3574-4371-b9a3-6af8c208632a.json","166.94088822156706","","","","_i02mubwhy","Penparcau Survey 2016 - V1-3-14-07-2016 10h51m57s","Chloe test","Yes","<i>blank</i>","1","Nettle,Ivy,Grasses",,"No","","Brown","Meadow Brown","Resting",,,,,,,,"-4.072848599999991,52.400080700000174"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-21T13:54:08.640Z","","4.614766513187163","","-1","MOTOROLA XT1068","","-24.402913526999896","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-65.23187193236852","","","","_0ci2hs5oq","Penparcau Survey 2016 - V1-3-21-06-2016 14h54m02s","Chloe new path","No","<i>blank</i>","","Ivy,Grasses",,"No","",,,,,,,,,,,"-4.074039603042486,52.399790389823785"
"","6.0","","Penparcau Survey 2016 - V1-3","2016-07-20T15:13:40.185Z","","12.26477432465326","","-1","MOTOROLA XT1068","","-13.38305985311829","a0ea0520-3574-4371-b9a3-6af8c208632a.json","-153.29396535420648","","","","_jxx9a0aej","Penparcau Survey 2016 - V1-3-20-07-2016 16h13m31s","CG","No","<i>blank</i>","","Ivy,Dock or sorrel,Grasses",,"No","",,,,,,,,,,,"-4.070782249512156,52.40478385581032"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-30T15:49:55.914Z","","11.405504937440744","","-1","MOTOROLA XT1068","","-22.416829412596297","a0ea0520-3574-4371-b9a3-6af8c208632a.json","167.16934438892565","","","","_c55muku34","Penparcau Survey 2016 - V1-3-30-06-2016 16h49m47s","CG test","No","<i>blank</i>","","Nettle,Ivy,Grasses",,"No","",,,,,,,,,,,"-4.066750467528052,52.40285916960053"
"","5.0.2","","Penparcau Survey 2016 - V1-3","2016-06-09T09:45:23.054Z","","5.07672977279556","","4","MOTOROLA XT1068","","-26.21406795902301","a0ea0520-3574-4371-b9a3-6af8c208632a.json","35.71146649049325","","","","_4xp8omzjj","Penparcau Survey 2016 - V1-3-09-06-2016 10h45m11s","Chloe","Yes","<i>blank</i>","1","Nettle,Ivy,Grasses",,"Yes","","Orange","Painted Lady","Flying","Farmland",,"Yes",,,"Grazed field (sheep/cattle/horses etc.)",,"-4.0769334,52.400289799999996"
